GPSname,GEN,VemcoSN,StartTime,EndTime,GenLat,GenLon
SR_BlwSteam,SR_BlwSteam,102169,2012-02-22T20:50:13Z,2012-07-27T22:59:30Z,38.299038335,-121.56916665
SR_SutterSlough1,SR_SutterSlough,7666,2012-02-22T20:35:18Z,2013-02-27T22:28:35Z,38.33047,-121.58027
SR_SutterSlough2,SR_SutterSlough,3202,2012-02-22T20:15:04Z,2012-07-27T22:36:51Z,38.33047,-121.58027
Steam_Marina,Steam_Marina,3176,2012-02-22T19:59:54Z,2012-07-27T21:59:52Z,38.30286,-121.57902
SR_Steamboat,SR_Steamboat,7661,2012-02-22T19:44:05Z,2012-07-27T21:41:17Z,38.28498333,-121.5868333
SR_SutterSteam2,SR_SutterSteam,3198,2012-02-22T19:17:53Z,2012-07-27T20:52:55Z,38.249924443333335,-121.60257109999999
SR_SutterSteam1,SR_SutterSteam,7657,2012-02-22T19:08:57Z,2012-07-27T21:09:47Z,38.249924443333335,-121.60257109999999
SR_AbvSutterSteam,SR_AbvSutterSteam,3199,2012-02-22T18:52:09Z,2012-07-27T20:40:24Z,38.25777,-121.60048
Sutter_Blw_Miner,Sutter_Blw_Miner,3184,2012-02-22T18:19:23Z,2012-07-27T20:05:30Z,38.28426,-121.60399
MinerSlough_N,MinerSlough_N,102145,2012-02-22T17:53:27Z,2012-07-27T19:53:06Z,38.29174,-121.63097
SR_SteamboatS,SR_SteamboatS,7682,2012-02-22T17:10:34Z,2012-07-27T18:46:48Z,38.182533335,-121.65790835
SR_Mouth,SR_Mouth,3474,2012-02-22T16:37:23Z,2012-04-19T21:39:56Z,38.174184,-121.649683
SJR_DS_TUOL,SJR_DS_TUOL,113018,2012-02-21T23:22:00Z,2012-04-12T22:08:00Z,37.61312,-121.18213
SR_KnightsBr,SR_KnightsBr,102123,2012-02-16T21:53:12Z,2012-07-25T20:22:47Z,38.802625000000006,-121.719585
SR_KnightsBr_W,SR_KnightsBr,102178,2012-02-16T21:39:10Z,2012-07-25T20:34:51Z,38.802625000000006,-121.719585
SR_BlwChinaBend_W,SR_BlwChinaBend,102144,2012-02-16T21:06:58Z,2012-07-25T19:34:22Z,38.88384,-121.8167
SR_BlwChinaBend_E,SR_BlwChinaBend,102124,2012-02-16T21:03:27Z,2012-07-25T19:47:59Z,38.88384,-121.8167
SR_AbvTisdale_E,SR_AbvTisdale,102146,2012-02-16T19:46:45Z,2012-07-25T18:17:31Z,39.035354999999996,-121.82935
SR_BendBrE,SR_BendBridge,7673,2012-02-15T20:26:33Z,2012-06-18T23:27:50Z,40.26793000000001,-122.21501665
SR_JellysE,SR_JellysFerry,102168,2012-02-15T20:06:41Z,2012-06-18T20:54:05Z,40.317393335000006,-122.18986835
SR_JellysW,SR_JellysFerry,106087,2012-02-15T19:56:27Z,2012-06-18T21:08:01Z,40.317393335000006,-122.18986835
SR_Massacre_Flat,SR_Massacre_Flat,102153,2012-02-15T19:24:39Z,2012-06-18T21:33:20Z,40.32114,-122.1522
SR_BoulderHole,SR_BoulderHole,113437,2012-02-15T19:10:47Z,2012-06-18T22:30:54Z,40.30092,-122.15702
SR_UprSturgeonHole,SR_SturgeonHole,113436,2012-02-15T18:57:26Z,2012-06-18T21:59:16Z,40.311915,-122.14936
SR_BendBrW,SR_BendBridge,106084,2012-02-15T18:11:06Z,2012-06-18T23:12:23Z,40.26793000000001,-122.21501665
SJR_US_STAN,SJR_US_STAN,106772,2012-02-10T20:33:00Z,2012-04-10T19:35:00Z,37.6527,-121.23349
SR_DS,SR_DS,113009,2012-02-10T18:42:00Z,2012-04-23T17:41:00Z,37.67619,-121.22255
SJR_DS_STAN,SJR_DS_STAN,113014,2012-02-10T17:29:00Z,2012-04-10T17:26:00Z,37.67143,-121.24591
SR_ChinaW,SR_ChinaRapids,6579,2012-02-09T22:12:41Z,2012-06-19T00:09:31Z,40.244645,-122.177215
SR_ChinaE,SR_ChinaRapids,6542,2012-02-09T22:04:03Z,2012-06-18T23:55:09Z,40.244645,-122.177215
Mok_Low_SacRd_Br,Mok_Low_SacRd_Br,100153,2012-02-09T22:03:00Z,2012-03-07T16:09:00Z,38.15784361111111,-121.29866944444444
SR_AbvRBDDUpr_W,SR_RedBluff,102126,2012-02-09T21:49:32Z,2012-06-19T13:25:06Z,40.20004,-122.22146000000001
SR_US,SR_US,113010,2012-02-09T21:47:00Z,2012-04-18T17:03:00Z,37.74955,-120.97437
SR_BlwRBDD_W,SR_Blw_RBDD,6573,2012-02-09T21:08:56Z,2012-06-19T14:03:48Z,40.153107776666666,-122.19518219999999
SR_BlwRBDD_E,SR_Blw_RBDD,113435,2012-02-09T20:44:43Z,2012-06-19T13:52:59Z,40.153107776666666,-122.19518219999999
SR_BlwRBDDLwr_E,SR_NewCk,102176,2012-02-09T20:17:52Z,2012-06-19T14:23:03Z,40.146135,-122.15236999999999
SR_BlwRBDDLwr_W,SR_NewCk,102163,2012-02-09T20:11:27Z,2012-06-19T14:34:07Z,40.146135,-122.15236999999999
SR_BlwAntelopeCk,SR_BlwAntelopeCk,102149,2012-02-09T19:46:29Z,2012-06-19T16:04:02Z,40.07591,-122.12418
SR_AbvThomes,SR_AbvThomes,102159,2012-02-09T18:22:43Z,2012-06-19T16:41:29Z,40.00405000000001,-122.10592335
SR_AbvThomes2,SR_AbvThomes,6807,2012-02-09T18:00:56Z,2012-06-19T16:26:26Z,40.00405000000001,-122.10592335
Mok_MacRd,Mok_MacRd,100151,2012-02-09T17:32:00Z,2012-03-06T22:04:00Z,38.205845833333335,-121.08922249999999
SR_Woodson_Temp,SR_Woodson_Temp,106086,2012-02-09T16:41:00Z,2012-06-19T17:29:12Z,39.91937,-122.08495
TR_US,TR_US,106773,2012-02-09T16:40:00Z,2012-04-18T18:48:00Z,37.63142,-120.86243
SR_AbvGCID,SR_AbvGCID,102148,2012-02-08T23:17:50Z,2013-03-27T18:02:02Z,39.80613,-122.05833
SR_BlwIrvineFinch,SR_BlwIrvineFinch,7651,2012-02-08T22:42:55Z,2012-07-24T18:25:43Z,39.731428335000004,-121.97358165
SR_BlwIrvineFinch2,SR_BlwIrvineFinch,101175,2012-02-08T22:15:40Z,2012-07-24T19:05:16Z,39.731428335000004,-121.97358165
Georg_SloughS,Georg_SloughS,100154,2012-02-08T20:21:00Z,2012-06-26T19:32:00Z,38.134588055555554,-121.5922836111111
Mok_Will_Berm_Mar,Mok_Will_Berm_Mar,100149,2012-02-08T19:55:00Z,2012-06-26T18:26:00Z,38.106072777777776,-121.56879194444444
Mok_Tower_Pk,Mok_Tower_Pk,100150,2012-02-08T19:18:00Z,2012-06-26T17:20:00Z,38.10982416666667,-121.50048138888889
SR_Below_Wards_E,Colusa_ButteCreek,102167,2012-02-08T19:06:27Z,2012-11-20T22:32:21Z,39.18754,-121.940205
SJR_US_TUOL,SJR_US_TUOL,113008,2012-02-08T18:46:00Z,2012-04-09T20:28:00Z,37.599,-121.17961
Snod_Slough,Snod_Slough,100147,2012-02-08T18:45:00Z,2012-06-26T22:20:00Z,38.248064166666666,-121.49726111111111
SR_Below_Wards,Colusa_ButteCreek,102164,2012-02-08T18:36:57Z,2012-07-25T16:33:38Z,39.18754,-121.940205
CosR_Abv_Br,CosR_Abv_Br,100398,2012-02-08T18:08:00Z,2012-06-26T21:25:00Z,38.25760722222222,-121.43132194444445
Mok_Cos_Confluence,Mok_Cos_Confluence,105795,2012-02-08T17:57:00Z,2012-03-06T18:37:00Z,38.255048333333335,-121.43900194444444
Mok_Abv_Cos_Confluence,Mok_Abv_Cos_Confluence,100152,2012-02-08T17:31:00Z,2012-03-06T18:52:00Z,38.25494777777778,-121.43614166666667
Mok_EBMUD,Mok_EBMUD,105796,2012-02-08T16:44:00Z,2012-03-06T22:42:00Z,38.14924611111111,-121.24466805555555
GG8,Golden Gate East Line,107554,2012-02-02T17:43:00Z,2012-04-26T17:19:00Z,37.8233725,-122.46105666666666
GG9,Golden Gate East Line,112541,2012-02-02T17:28:00Z,2012-04-26T17:36:00Z,37.8233725,-122.46105666666666
GG5,Golden Gate West Line,109540,2012-02-02T00:16:00Z,2012-04-25T21:32:00Z,37.81972,-122.46858
GG4,Golden Gate West Line,109542,2012-02-01T23:35:00Z,2012-04-25T21:14:00Z,37.81972,-122.46858
GG3,Golden Gate West Line,106787,2012-02-01T23:20:00Z,2012-04-25T20:59:00Z,37.81972,-122.46858
GG2,Golden Gate West Line,107555,2012-02-01T22:05:00Z,2012-04-25T20:06:00Z,37.81972,-122.46858
GG1,Golden Gate West Line,103688,2012-02-01T21:59:00Z,2012-04-26T17:57:00Z,37.81972,-122.46858
GG7,Golden Gate East Line,112539,2012-02-01T20:20:00Z,2012-04-25T19:21:00Z,37.8233725,-122.46105666666666
SJR_US_MR,SJR_US_MR,113015,2012-02-01T20:15:00Z,2012-04-12T17:57:00Z,37.33285,-120.95279
MR_DS,MR_DS,113016,2012-02-01T18:37:00Z,2012-04-17T16:54:00Z,37.34756,-120.97104
GG6,Golden Gate East Line,112534,2012-02-01T18:10:00Z,2012-04-25T18:36:00Z,37.8233725,-122.46105666666666
SJR_DS_MR,SJR_DS_MR,106775,2012-02-01T17:58:00Z,2012-04-12T20:37:00Z,37.35156,-120.97711
Suisun_City_Marina,Suisun_City,108560,2011-12-16T21:25:00Z,2013-01-25T23:17:00Z,38.2345,-122.03764
Emeryville_Marina_B,Emeryville_Marina,105971,2011-12-16T20:08:00Z,2013-01-25T21:48:00Z,37.84204733333333,-122.31232633333333
Berkeley_Marina,Berkeley_Marina,104723,2011-12-16T19:22:00Z,2013-01-25T19:22:00Z,37.86649,-122.31712
Vallejo_Marina,Vallejo_Marina,103971,2011-12-16T18:04:00Z,2013-01-25T17:45:00Z,38.11023,-122.27147
SR_AbvAmericanW,SR_AbvAmerican,112540,2011-12-09T21:57:00Z,2012-04-18T22:33:00Z,38.602603955,-121.5157068
SR_AbvAmericanE,SR_AbvAmerican,112536,2011-12-09T21:33:00Z,2012-04-18T22:20:00Z,38.602603955,-121.5157068
SR_SRWTPD_Old,SR_SRWTPD_VPS,109544,2011-12-09T20:46:00Z,2012-04-18T22:08:00Z,38.59174846153846,-121.50706692307692
SR_SRWTPD_E,SR_SRWTPD_VPS,109547,2011-12-09T20:36:00Z,2012-04-18T21:58:00Z,38.59174846153846,-121.50706692307692
SR_SRWTPD_S,SR_SRWTPD_VPS,106790,2011-12-09T20:25:00Z,2012-04-18T21:52:00Z,38.59174846153846,-121.50706692307692
SR_IstBridge_W,SR_IstBridge,106789,2011-12-09T20:03:00Z,2012-07-28T07:00:00Z,38.58576852666667,-121.50672336666666
SR_IstBridge_E-1,SR_IstBridge,106502,2011-12-09T19:39:00Z,2012-04-18T21:46:00Z,38.58576852666667,-121.50672336666666
SR_TowerE,SR_Tower,112531,2011-12-09T19:17:00Z,2012-04-18T21:20:00Z,38.58041096,-121.5083496
SR_TowerW,SR_Tower,112535,2011-12-09T19:03:00Z,2012-04-18T21:32:00Z,38.58041096,-121.5083496
Pt_Reyes_02,Point_Reyes,417,2011-12-07T18:39:00Z,2013-01-17T17:27:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_03,Point_Reyes,375,2011-12-07T17:58:00Z,2011-12-23T20:00:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_05,Point_Reyes,373,2011-12-07T17:37:00Z,2012-12-22T20:00:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_06,Point_Reyes,369,2011-12-07T17:26:00Z,2013-01-17T18:34:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_08,Point_Reyes,379,2011-12-07T17:06:00Z,2013-01-17T19:16:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_09,Point_Reyes,365,2011-12-07T16:55:00Z,2013-01-17T19:28:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_10.5,Point_Reyes,456,2011-12-07T16:44:00Z,2013-01-17T19:43:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_11.5,Point_Reyes,416,2011-12-07T16:32:00Z,2013-01-17T19:57:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_13,Point_Reyes,378,2011-12-07T16:20:00Z,2013-01-17T20:15:00Z,38.018835789473684,-123.07187631578947
Pt_Reyes_15,Point_Reyes,374,2011-12-07T16:05:00Z,2013-01-17T19:28:00Z,38.018835789473684,-123.07187631578947
SJR_US_MR,SJR_US_MR,113015,2011-12-07T02:03:00Z,2012-02-01T20:15:00Z,37.33285,-120.95279
TR_US,TR_US,106773,2011-12-01T17:28:00Z,2012-02-09T16:38:00Z,37.63142,-120.86243
SR_US,SR_US,113010,2011-11-29T19:33:00Z,2012-02-09T21:45:00Z,37.74955,-120.97437
MR_DS,MR_DS,113016,2011-11-18T20:48:00Z,2012-02-01T18:35:00Z,37.34756,-120.97104
SJR_DS_MR,SJR_DS_MR,106775,2011-11-18T18:43:00Z,2012-02-01T08:00:00Z,37.35156,-120.97711
Mok_Low_SacRd_Br,Mok_Low_SacRd_Br,100153,2011-11-17T22:03:00Z,2012-02-09T22:03:00Z,38.15784361111111,-121.29866944444444
Mok_MacRd,Mok_MacRd,100151,2011-11-17T21:03:00Z,2012-02-09T17:32:00Z,38.205845833333335,-121.08922249999999
Mok_EBMUD,Mok_EBMUD,105796,2011-11-17T19:49:00Z,2012-02-08T16:44:00Z,38.14924611111111,-121.24466805555555
SJR_US_TUOL,SJR_US_TUOL,113008,2011-11-15T23:26:00Z,2012-02-08T18:44:00Z,37.599,-121.17961
Mok_Abv_Cos_Confluence,Mok_Abv_Cos_Confluence,100152,2011-11-15T21:17:00Z,2012-02-08T17:31:00Z,38.25494777777778,-121.43614166666667
Mok_Cos_Confluence,Mok_Cos_Confluence,105795,2011-11-15T21:01:00Z,2012-02-08T17:57:00Z,38.255048333333335,-121.43900194444444
CosR_Abv_Br,CosR_Abv_Br,100398,2011-11-15T20:08:00Z,2012-02-08T18:08:00Z,38.25760722222222,-121.43132194444445
SJR_DS_TUOL,SJR_DS_TUOL,113018,2011-11-15T19:36:00Z,2012-02-21T23:20:00Z,37.61312,-121.18213
Snod_Slough,Snod_Slough,100147,2011-11-15T19:35:00Z,2012-02-08T18:45:00Z,38.248064166666666,-121.49726111111111
Georg_SloughS,Georg_SloughS,100154,2011-11-15T18:47:00Z,2012-02-08T20:21:00Z,38.134588055555554,-121.5922836111111
Mok_Will_Berm_Mar,Mok_Will_Berm_Mar,100149,2011-11-15T18:14:00Z,2012-02-08T19:55:00Z,38.106072777777776,-121.56879194444444
Mok_Tower_Pk,Mok_Tower_Pk,100150,2011-11-15T17:45:00Z,2012-02-08T19:18:00Z,38.10982416666667,-121.50048138888889
SJR_US_STAN,SJR_US_STAN,106772,2011-11-15T17:45:00Z,2012-02-10T20:31:00Z,37.6527,-121.23349
TR_DS,TR_DS,113006,2011-11-15T08:00:00Z,2012-02-16T23:20:00Z,37.60973,-121.1673
SR_DS,SR_DS,106766,2011-11-11T01:30:00Z,2012-02-10T18:40:00Z,37.67619,-121.22255
SJR_DS_STAN,SJR_DS_STAN,113014,2011-11-10T20:00:00Z,2012-02-10T17:27:00Z,37.67143,-121.24591
GG3,Golden Gate West Line,106787,2011-11-09T18:30:00Z,2012-02-01T22:20:00Z,37.81972,-122.46858
GG6.5,Golden Gate East Line,112541,2011-11-08T23:21:00Z,2012-02-01T17:51:00Z,37.8233725,-122.46105666666666
GG5.5,Golden Gate East Line,112537,2011-11-08T23:07:00Z,2011-12-09T06:00:00Z,37.8233725,-122.46105666666666
GG6,Golden Gate East Line,112534,2011-11-08T22:56:00Z,2012-02-01T17:33:00Z,37.8233725,-122.46105666666666
GG9.5,Golden Gate East Line,106501,2011-11-08T22:44:00Z,2012-02-02T17:57:00Z,37.8233725,-122.46105666666666
GG7,Golden Gate East Line,112539,2011-11-08T19:42:00Z,2012-02-01T19:40:00Z,37.8233725,-122.46105666666666
GG7.2,Golden Gate East Line,107557,2011-11-08T18:48:00Z,2012-02-01T19:28:00Z,37.8233725,-122.46105666666666
GG7.5,Golden Gate East Line,107555,2011-11-08T18:08:00Z,2012-02-01T18:57:00Z,37.8233725,-122.46105666666666
GG7.7,Golden Gate East Line,103688,2011-11-08T17:01:00Z,2012-02-01T18:38:00Z,37.8233725,-122.46105666666666
GG8,Golden Gate East Line,107554,2011-11-08T16:53:00Z,2012-02-02T16:53:00Z,37.8233725,-122.46105666666666
GG5,Golden Gate West Line,109540,2011-11-07T21:18:00Z,2012-02-01T23:54:00Z,37.81972,-122.46858
GG4,Golden Gate West Line,109542,2011-11-07T20:01:00Z,2012-02-01T22:56:00Z,37.81972,-122.46858
GG2.5,Golden Gate West Line,109541,2011-11-07T18:45:00Z,2012-02-02T18:24:00Z,37.81972,-122.46858
GG9,Golden Gate East Line,107559,2011-11-07T16:43:00Z,2012-02-02T17:11:00Z,37.8233725,-122.46105666666666
SF_Larkspur_Ferry_15,SF_Larkspur_Ferry,104402,2011-11-04T16:49:00Z,2012-04-05T04:52:00Z,37.94238,-122.50448
RichBr_1_2009,Richmond Bridge,104398,2011-11-04T16:15:00Z,2012-10-16T11:22:45Z,37.93558786101695,-122.44549497118643
RichBr_2_2009,Richmond Bridge,104403,2011-11-04T16:06:00Z,2013-01-06T13:07:00Z,37.93558786101695,-122.44549497118643
RichBr_3_2009,Richmond Bridge,104400,2011-11-04T15:58:00Z,2013-01-08T18:02:00Z,37.93558786101695,-122.44549497118643
RichBr_4_2009,Richmond Bridge,104411,2011-11-04T15:49:00Z,2012-12-02T14:25:19Z,37.93558786101695,-122.44549497118643
RichBr_5_2009,Richmond Bridge,102255,2011-11-04T15:37:00Z,2013-01-08T17:31:00Z,37.93558786101695,-122.44549497118643
RichBr_6_2009,Richmond Bridge,104405,2011-11-04T15:27:00Z,2013-01-06T13:12:13Z,37.93558786101695,-122.44549497118643
RichBr_7_2009,Richmond Bridge,107004,2011-11-04T15:14:00Z,2013-01-08T12:57:00Z,37.93558786101695,-122.44549497118643
RichBr_8_2009,Richmond Bridge,104406,2011-11-04T15:02:00Z,2013-01-08T00:39:00Z,37.93558786101695,-122.44549497118643
RichBr_9_2009,Richmond Bridge,108488,2011-11-04T14:50:00Z,2013-01-08T00:20:00Z,37.93558786101695,-122.44549497118643
RichBr_24_2009,Richmond Bridge,107011,2011-11-04T14:26:00Z,2013-01-08T23:02:00Z,37.93558786101695,-122.44549497118643
Rich_Point_2009,Rich_Point,108501,2011-11-04T13:56:00Z,2012-05-07T21:56:00Z,37.9067625,-122.390925
San_Rafael_Canal,San_Rafael_Canal,108498,2011-11-03T22:09:00Z,2013-01-08T22:22:00Z,37.96862,-122.48948
RichBr_East_1_2009,Richmond Bridge,107006,2011-11-03T21:37:00Z,2013-01-07T23:06:00Z,37.93558786101695,-122.44549497118643
RichBr_East_2_2009,Richmond Bridge,107014,2011-11-03T21:28:00Z,2013-01-07T22:35:00Z,37.93558786101695,-122.44549497118643
RichBr_East_3_2009,Richmond Bridge,107010,2011-11-03T21:19:00Z,2013-01-07T22:16:00Z,37.93558786101695,-122.44549497118643
RichBr_East_4_2009,Richmond Bridge,107005,2011-11-03T21:10:00Z,2013-01-07T21:57:00Z,37.93558786101695,-122.44549497118643
RichBr_16_2009,Richmond Bridge,104463,2011-11-03T20:48:00Z,2013-01-07T19:17:00Z,37.93558786101695,-122.44549497118643
RichBr_17_2009,Richmond Bridge,104458,2011-11-03T20:38:00Z,2012-02-10T15:10:19Z,37.93558786101695,-122.44549497118643
RichBr_18_2009,Richmond Bridge,104461,2011-11-03T20:29:00Z,2012-07-06T07:17:28Z,37.93558786101695,-122.44549497118643
RichBr_19_2009,Richmond Bridge,104464,2011-11-03T20:08:00Z,2012-12-19T15:00:44Z,37.93558786101695,-122.44549497118643
RichBr_20_2009,Richmond Bridge,107008,2011-11-03T19:58:00Z,2013-01-07T21:05:00Z,37.93558786101695,-122.44549497118643
RichBr_21_2009,Richmond Bridge,107016,2011-11-03T19:46:00Z,2013-01-07T21:26:00Z,37.93558786101695,-122.44549497118643
RichBr_22_2009,Richmond Bridge,106999,2011-11-03T19:37:00Z,2013-01-08T20:02:00Z,37.93558786101695,-122.44549497118643
RichBr_29_2009,Richmond Bridge,107009,2011-11-03T19:07:00Z,2013-01-08T21:14:00Z,37.93558786101695,-122.44549497118643
RichBr_23_2009,Richmond Bridge,107003,2011-11-03T18:58:00Z,2013-01-08T20:16:00Z,37.93558786101695,-122.44549497118643
RichBr_25_2009,Richmond Bridge,107013,2011-11-03T18:45:00Z,2013-01-08T23:17:00Z,37.93558786101695,-122.44549497118643
RichBr_26_2009,Richmond Bridge,107012,2011-11-03T18:36:00Z,2013-01-08T20:30:00Z,37.93558786101695,-122.44549497118643
RichBr_27_2009,Richmond Bridge,106998,2011-11-03T18:26:00Z,2013-01-08T20:41:00Z,37.93558786101695,-122.44549497118643
RichBr_28_2009,Richmond Bridge,107015,2011-11-03T18:16:00Z,2013-01-08T20:59:00Z,37.93558786101695,-122.44549497118643
RichBr_15_2009,Richmond Bridge,104465,2011-11-03T17:45:00Z,2012-07-14T02:37:18Z,37.93558786101695,-122.44549497118643
RichBr_14_2009,Richmond Bridge,104466,2011-11-03T17:33:00Z,2012-03-16T07:41:49Z,37.93558786101695,-122.44549497118643
RichBr_13_2009,Richmond Bridge,104460,2011-11-03T17:16:00Z,2013-01-07T17:55:00Z,37.93558786101695,-122.44549497118643
RichBr_12_2009,Richmond Bridge,104462,2011-11-03T17:03:00Z,2012-08-12T22:29:07Z,37.93558786101695,-122.44549497118643
RichBr_10_2009,Richmond Bridge,105952,2011-11-03T16:48:00Z,2013-01-08T00:05:00Z,37.93558786101695,-122.44549497118643
RichBr_11_2009,Richmond Bridge,104459,2011-11-03T16:11:00Z,2013-01-07T23:47:00Z,37.93558786101695,-122.44549497118643
ThreeMile,ThreeMile,7680,2011-11-02T19:10:00Z,2012-02-28T19:02:23Z,38.11446667,-121.68445
FranksTractW,FranksTractW,7685,2011-11-02T18:14:40Z,2012-02-27T19:49:44Z,38.05546667,-121.6671167
AntiochS,SJ_Antioch,113440,2011-11-02T17:31:25Z,2012-02-28T17:06:25Z,38.022508335,-121.818825
AntiochN,SJ_Antioch,7677,2011-11-02T17:09:29Z,2012-02-28T16:45:05Z,38.022508335,-121.818825
Decker_IsSW,Decker_IsS,7679,2011-11-02T16:42:20Z,2012-02-28T17:34:48Z,38.078928833333336,-121.75796278333334
Decker_IsN,Decker_IsN,7664,2011-11-02T15:46:10Z,2012-02-28T18:27:49Z,38.10252,-121.7169
ThreeMile2,ThreeMile2,3188,2011-11-02T15:22:08Z,2012-02-28T18:45:46Z,38.10521,-121.69419
Emeryville_Marina_A_Out,Emeryville_Marina,105977,2011-11-01T04:58:03Z,2012-11-13T21:54:36Z,37.84204733333333,-122.31232633333333
RioVistaBr03,SR_RioVista,3482,2011-10-31T20:48:27Z,2012-02-22T10:51:20Z,38.157335466,-121.6815908
RioVistaBr02,SR_RioVista,3483,2011-10-31T20:36:40Z,2012-02-22T10:44:00Z,38.157335466,-121.6815908
RioVistaBr01,SR_RioVista,7669,2011-10-31T20:22:31Z,2012-02-22T10:28:09Z,38.157335466,-121.6815908
BayBr03.1,Bay Bridge East,106994,2011-10-31T20:21:00Z,2013-01-11T22:03:00Z,37.818685,-122.34461817647059
BayBr04.1,Bay Bridge East,104416,2011-10-31T20:12:00Z,2012-11-26T12:56:29Z,37.818685,-122.34461817647059
BayBr05.1,Bay Bridge East,104427,2011-10-31T20:02:00Z,2012-06-14T15:18:43Z,37.818685,-122.34461817647059
BayBr06.1,Bay Bridge East,104436,2011-10-31T19:51:00Z,2011-11-27T05:16:30Z,37.818685,-122.34461817647059
BayBr07.1,Bay Bridge East,104424,2011-10-31T19:44:00Z,2011-11-27T05:20:58Z,37.818685,-122.34461817647059
BayBr08.1,Bay Bridge East,104419,2011-10-31T19:36:00Z,2012-10-29T15:38:34Z,37.818685,-122.34461817647059
BayBr08.5,Bay Bridge East,104431,2011-10-31T19:24:00Z,2013-01-11T20:17:00Z,37.818685,-122.34461817647059
SR_AbvSutterSteam,SR_AbvSutterSteam,3199,2011-10-31T19:21:13Z,2012-02-22T18:47:29Z,38.25777,-121.60048
SR_SutterSteam2,SR_SutterSteam,3198,2011-10-31T19:01:39Z,2012-02-22T19:15:09Z,38.249924443333335,-121.60257109999999
BayBr09.1,Bay Bridge East,104425,2011-10-31T18:49:00Z,2012-10-16T10:25:29Z,37.818685,-122.34461817647059
SR_SutterSteam,SR_SutterSteam,7657,2011-10-31T18:47:28Z,2012-02-22T19:00:29Z,38.249924443333335,-121.60257109999999
BayBr10,Bay Bridge West,105985,2011-10-31T18:17:00Z,2013-01-11T19:32:00Z,37.79817108333334,-122.37778025
SR_SteamboatS,SR_SteamboatS,7682,2011-10-31T18:14:40Z,2012-02-22T16:58:10Z,38.182533335,-121.65790835
BayBr12B,Bay Bridge West,102138,2011-10-31T18:07:00Z,2013-01-02T18:05:51Z,37.79817108333334,-122.37778025
BayBr16B,Bay Bridge West,104413,2011-10-31T17:39:00Z,2012-09-26T11:38:05Z,37.79817108333334,-122.37778025
MinerSlough_S,MinerSlough_S,102143,2011-10-31T17:36:40Z,2012-02-22T17:23:59Z,38.244715,-121.6606965
BayBr18,Bay Bridge West,104404,2011-10-31T17:20:00Z,2012-09-12T02:23:00Z,37.79817108333334,-122.37778025
BayBr16A,Bay Bridge West,104420,2011-10-31T17:04:00Z,2012-08-28T03:48:31Z,37.79817108333334,-122.37778025
BayBr14A,Bay Bridge West,104415,2011-10-31T16:50:00Z,2012-07-08T04:49:31Z,37.79817108333334,-122.37778025
BayBr12A,Bay Bridge West,104422,2011-10-31T16:41:00Z,2011-11-18T02:48:12Z,37.79817108333334,-122.37778025
PotatoSlough,PotatoSlough,102156,2011-10-31T16:18:13Z,2012-02-28T20:46:16Z,38.0864,-121.56249
Mok_PotatoS,Mok_PotatoS,7662,2011-10-31T15:44:05Z,2012-02-28T20:12:14Z,38.11695,-121.49885
Mok_GeorgianaS,Mok_GeorgianaS,7660,2011-10-31T15:23:33Z,2012-02-28T19:50:10Z,38.12671667,-121.5777833
Mok_NorthFork,Mok_NorthFork,7653,2011-10-31T07:00:00Z,2012-02-23T16:57:47Z,38.22321667,-121.5072667
Martinez_Marina,Martinez_Marina,105794,2011-10-28T20:42:00Z,2013-01-16T22:36:00Z,38.02779,-122.13839
BenBr01,Benicia Bridge,102171,2011-10-28T20:22:44Z,2012-07-17T17:27:49Z,38.04066,-122.1234845875
BenBr02,Benicia Bridge,7972,2011-10-28T19:59:48Z,2012-07-17T17:46:30Z,38.04066,-122.1234845875
BenBr03,Benicia Bridge,7973,2011-10-28T19:56:13Z,2012-07-17T18:24:16Z,38.04066,-122.1234845875
BenBrCenter,Benicia Bridge,102152,2011-10-28T19:31:22Z,2012-07-17T19:08:05Z,38.04066,-122.1234845875
BenBr04,Benicia Bridge,7970,2011-10-28T19:21:04Z,2012-07-17T19:25:27Z,38.04066,-122.1234845875
BenBr05,Benicia Bridge,7965,2011-10-28T18:59:59Z,2012-07-17T19:48:49Z,38.04066,-122.1234845875
CarBr04,Carquinez Bridge,7674,2011-10-28T18:03:00Z,2012-07-17T22:02:38Z,38.061101406666666,-122.22530148888889
CarBr05,Carquinez Bridge,7678,2011-10-28T17:42:29Z,2012-07-17T21:57:16Z,38.061101406666666,-122.22530148888889
CarBr03,Carquinez Bridge,102172,2011-10-28T17:30:30Z,2012-05-30T14:00:00Z,38.061101406666666,-122.22530148888889
CarBr01,Carquinez Bridge,7654,2011-10-28T17:20:44Z,2012-07-17T21:42:01Z,38.061101406666666,-122.22530148888889
SR_Mouth,SR_Mouth,3474,2011-10-27T21:13:45Z,2012-02-22T16:25:28Z,38.174184,-121.649683
